Unnamed: 0,reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
0,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
1,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
2,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
3,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
4,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
5,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
6,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
7,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
8,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
9,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
10,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
11,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
12,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
13,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
14,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
15,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
16,COc1ccc2ccccc2c1.[Li]c1ccccc1,2-methoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
17,[Li]c1ccccc1.COc1ccc2ccccc2c1,lithium;benzene|2-methoxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
18,Cc1ccccc1[Li].COc1ccc2ccccc2c1,lithium;methylbenzene|2-methoxynaphthalene,Cc1ccccc1c3ccc2ccccc2c3,2-(2-methylphenyl)naphthalene,,,
19,COc1ccc2ccccc2c1.Cc1cc(C)c([Li])c(C)c1,"2-methoxynaphthalene|lithium;1,3,5-trimethylbenzene-6-ide",Cc3cc(C)c(c2ccc1ccccc1c2)c(C)c3,"2-(2,4,6-trimethylphenyl)naphthalene",,,
20,CC(C)(C)c1ccc([Li])cc1.COc1ccc2ccccc2c1,lithium;tert-butylbenzene|2-methoxynaphthalene,CC(C)(C)c3ccc(c2ccc1ccccc1c2)cc3,2-(4-tert-butylphenyl)naphthalene,,,
21,COc1ccc2ccccc2c1.COc1ccc([Li])cc1,2-methoxynaphthalene|lithium;methoxybenzene,COc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methoxyphenyl)naphthalene,,,
23,COc1ccc2ccccc2c1.COCOc1ccccc1[Li],2-methoxynaphthalene|lithium;methoxymethoxybenzene,COCOc1ccccc1c3ccc2ccccc2c3,2-[2-(methoxymethoxy)phenyl]naphthalene,,,
24,COc1ccc2ccccc2c1.CN(C)c3ccc([Li])cc3,"2-methoxynaphthalene|lithium;N,N-dimethylaniline",CN(C)c3ccc(c2ccc1ccccc1c2)cc3,"N,N-dimethyl-4-naphthalen-2-ylaniline",,,
25,[Li]c1cccc2ccccc12.COc1ccc2ccccc2c1,lithium;1H-naphthalen-1-ide|2-methoxynaphthalene,c4ccc3cc(c1cccc2ccccc12)ccc3c4,1-naphthalen-2-ylnaphthalene,,,
28,Cn1cccc1[Li].COc1ccc2ccccc2c1,lithium;1-methyl-2H-pyrrol-2-ide|2-methoxynaphthalene,Cn1cccc1c3ccc2ccccc2c3,1-methyl-2-naphthalen-2-ylpyrrole,,,
29,COc1ccc2ccccc2c1.Cn1c([Li])cc4ccccc41,2-methoxynaphthalene|lithium;1-methyl-2H-indol-2-ide,Cn1c(c2ccc3ccccc3c2)cc4ccccc41,1-methyl-2-naphthalen-2-ylindole,,,
30,Cn4ccc3ccc([Li])cc34.COc1ccc2ccccc2c1,(1-methylindol-6-yl)lithium|2-methoxynaphthalene,Cn1ccc2ccc(c3ccc4ccccc4c3)cc21,1-methyl-6-naphthalen-2-ylindole,,,
32,[Li]C=CCCCCCCCC.COc1ccc2ccccc2c1,lithium;dec-1-ene|2-methoxynaphthalene,CCCCCCCC/C=C/c1ccc2ccccc2c1,2-[(E)-dec-1-enyl]naphthalene,,,
33,COc1ccc2ccccc2c1.[Li]C1CCCCC=1,2-methoxynaphthalene|lithium;cyclohexene,C1=C(c2ccc3ccccc3c2)CCCC1,2-(cyclohexen-1-yl)naphthalene,,,
34,[Li](C1CC1).COc1ccc2ccccc2c1,lithium;cyclopropane|2-methoxynaphthalene,c1ccc2cc(C3CC3)ccc2c1,2-cyclopropylnaphthalene,,,
35,[Li]C.COc1ccc2ccccc2c1,lithium;carbanide|2-methoxynaphthalene,Cc2ccc1ccccc1c2,2-methylnaphthalene,,,
36,[Li]c1ccccc1.C[Si](C)(C)c2ccc1cc(OC)ccc1c2,lithium;benzene|(6-methoxynaphthalen-2-yl)-trimethylsilane,C[Si](C)(C)c3ccc2cc(c1ccccc1)ccc2c3,trimethyl-(6-phenylnaphthalen-2-yl)silane,,,
38,[Li]c1ccccc1.Oc2ccc1ccc(OC)cc1c2,lithium;benzene|7-methoxynaphthalen-2-ol,Oc3ccc2ccc(c1ccccc1)cc2c3,7-phenylnaphthalen-2-ol,,,
39,COc1ccc([Li])cc1.c2ccc1cccc(OC)c1c2,lithium;methoxybenzene|1-methoxynaphthalene,COc3ccc(c1cccc2ccccc12)cc3,1-(4-methoxyphenyl)naphthalene,,,
41,COc1ccc(C)cc1.CN(C)c3ccc([Li])cc3,"1-methoxy-4-methylbenzene|lithium;N,N-dimethylaniline",Cc2ccc(c1ccc(N(C)C)cc1)cc2,"N,N-dimethyl-4-(4-methylphenyl)aniline",,,
42,Cc1ccccc1[Li].COc1ccc([C@@H](C)N(C)C)cc1,"lithium;methylbenzene|(1R)-1-(4-methoxyphenyl)-N,N-dimethylethanamine",Cc1ccccc1c2ccc([C@@H](C)N(C)C)cc2,"(1R)-N,N-dimethyl-1-[4-(2-methylphenyl)phenyl]ethanamine",,,
43,Cc1ccccc1[Li].COc1ccc([C@H](C)N(C)C)cc1,"lithium;methylbenzene|(1S)-1-(4-methoxyphenyl)-N,N-dimethylethanamine",Cc1ccccc1c2ccc([C@H](C)N(C)C)cc2,"(1S)-N,N-dimethyl-1-[4-(2-methylphenyl)phenyl]ethanamine",,,
44,Cc1ccccc1[Li].COc1ccc(CO)cc1,lithium;methylbenzene|(4-methoxyphenyl)methanol,Cc1ccccc1c2ccc(CO)cc2,[4-(2-methylphenyl)phenyl]methanol,,,
45,COc1ccc(CCO)cc1.Cc1ccccc1[Li],2-(4-methoxyphenyl)ethanol|lithium;methylbenzene,Cc1ccccc1c2ccc(CCO)cc2,2-[4-(2-methylphenyl)phenyl]ethanol,,,
46,CN(C)c1ccc([Li])cc1.COc2ccc1ncccc1c2,"lithium;N,N-dimethylaniline|6-methoxyquinoline",CN(C)c3ccc(c2ccc1ncccc1c2)cc3,"N,N-dimethyl-4-quinolin-6-ylaniline",,,
47,COc2ccc1c(ccn1C)c2.Cc1ccccc1[Li],5-methoxy-1-methylindole|lithium;methylbenzene,Cc1ccccc1c3ccc2c(ccn2C)c3,1-methyl-5-(2-methylphenyl)indole,,,
49,CCOc2ccc1ccccc1c2.[Li]c1ccccc1,2-ethoxynaphthalene|lithium;benzene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
50,[Li]c1ccccc1.CC(C)Oc2ccc1ccccc1c2,lithium;benzene|2-propan-2-yloxynaphthalene,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
51,[Li]c1ccccc1.C[Si](C)(C)Oc2ccc1ccccc1c2,lithium;benzene|trimethyl(naphthalen-2-yloxy)silane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
52,[Li]c1ccccc1.CC(C)(C)[Si](C)(C)Oc2ccc1ccccc1c2,lithium;benzene|tert-butyl-dimethyl-naphthalen-2-yloxysilane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
53,C[Zn](C)(C)([Li])([Li])c1ccccc1.C[Si](C)(C)Oc2ccc1ccccc1c2,lithium(1+);trimethyl(phenyl)zinc|trimethyl(naphthalen-2-yloxy)silane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
54,C[Si](C)(C)Oc2ccc1ccccc1c2.C[Zn](C)(C)([Li])([Li])c1ccccc1,trimethyl(naphthalen-2-yloxy)silane|lithium(1+);trimethyl(phenyl)zinc,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
55,CC[Si](C)(C)Oc2ccc1ccccc1c2.C[Zn](C)(C)([Li])([Li])c1ccccc1,ethyl-dimethyl-naphthalen-2-yloxysilane|lithium(1+);trimethyl(phenyl)zinc,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
56,C[Zn](C)(C)([Li])([Li])c1ccccc1.CC(C)[Si](C)(C)Oc2ccc1ccccc1c2,lithium(1+);trimethyl(phenyl)zinc|dimethyl-naphthalen-2-yloxy-propan-2-ylsilane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
57,CC(C)(C)[Si](C)(C)Oc2ccc1ccccc1c2.C[Zn](C)(C)([Li])([Li])c1ccccc1,tert-butyl-dimethyl-naphthalen-2-yloxysilane|lithium(1+);trimethyl(phenyl)zinc,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
58,C[Zn](C)(C)([Li])([Li])c1ccccc1.C[Si](C)(Oc2ccc1ccccc1c2)c3ccccc3,lithium(1+);trimethyl(phenyl)zinc|dimethyl-naphthalen-2-yloxy-phenylsilane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
59,C[Zn](C)(C)([Li])([Li])c1ccccc1.CC[Si](CC)(CC)Oc2ccc1ccccc1c2,lithium(1+);trimethyl(phenyl)zinc|triethyl(naphthalen-2-yloxy)silane,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
60,C[Si](C)(C)Oc2ccc1ccccc1c2.Cc1ccccc1[Zn](C)(C)(C)([Li])[Li],trimethyl(naphthalen-2-yloxy)silane|trimethyl-(2-methylphenyl)gold;trimethyl(undecan-1-yl)zinc,Cc1ccccc1c3ccc2ccccc2c3,2-(2-methylphenyl)naphthalene,,,
61,Cc1cccc([Zn](C)(C)(C)([Li])[Li])c1.C[Si](C)(C)Oc2ccc1ccccc1c2,trimethyl-(3-methylphenyl)gold;trimethyl(ungstenio)zinc|trimethyl(naphthalen-2-yloxy)silane,Cc3cccc(c2ccc1ccccc1c2)c3,2-(3-methylphenyl)naphthalene,,,
62,Cc1ccc([Zn](C)(C)(C)([Li])[Li])cc1.C[Si](C)(C)Oc2ccc1ccccc1c2,trimethyl-(4-methylphenyl)gold;trimethyl(undecan-1-yl)zinc|trimethyl(naphthalen-2-yloxy)silane,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
63,C[Si](C)(C)Oc2ccc1ccccc1c2.COc1ccc([Zn](C)(C)(C)([Li])[Li])cc1,trimethyl(naphthalen-2-yloxy)silane|[(4-methoxyphenyl)-trimethylstannanyl]lithium,COc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methoxyphenyl)naphthalene,,,
64,C[Si](C)(C)Oc2ccc1ccccc1c2.COc1ccc([Zn](C)(C)(C)([Li])[Li])cc1,trimethyl(naphthalen-2-yloxy)silane|[(4-methoxyphenyl)-trimethylstannanyl]lithium,COc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methoxyphenyl)naphthalene,,,
66,C[Si](C)(C)Oc2ccc1ccccc1c2.c2ccc1ccccc1c2[Zn](C)(C)(C)([Li])([Li]),trimethyl(naphthalen-2-yloxy)silane|lithium;trimethyl(naphthalen-1-yl)zinc,c4ccc3cc(c1cccc2ccccc12)ccc3c4,1-naphthalen-2-ylnaphthalene,,,
67,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
68,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
69,Cc1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
70,COc2ccc1ccccc1c2.Cc1ccc(Br)cc1,2-methoxynaphthalene|1-bromo-4-methylbenzene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
71,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
72,Cc1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
73,Cc1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
74,Cc1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
75,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
76,Cc1ccc([Zn]Br)cc1.COc2ccc1ccccc1c2,bromozinc(1+);methylbenzene|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
77,COc2ccc1ccccc1c2.Cc1ccc(Br)cc1,2-methoxynaphthalene|1-bromo-4-methylbenzene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
78,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
79,COc2ccc1ccccc1c2.Cc1ccc([Mg]Cl)cc1,2-methoxynaphthalene|magnesium;methylbenzene;chloride,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
80,Cc1ccc([Mg]I)cc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;iodide|2-methoxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
81,Cc1ccc([Mg]Br)cc1.CC(C)Oc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-propan-2-yloxynaphthalene,Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
82,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,"naphthalen-2-yl 2,2-dimethylpropanoate|magnesium;methylbenzene;bromide",Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
83,Cc1ccc([Mg]Br)cc1.CN(C)C(=O)Oc2ccc1ccccc1c2,"magnesium;methylbenzene;bromide|naphthalen-2-yl N,N-dimethylcarbamate",Cc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methylphenyl)naphthalene,,,
84,COc2ccc1ccccc1c2.c1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;benzene;bromide,c3ccc(c2ccc1ccccc1c2)cc3,2-phenylnaphthalene,,,
85,CC(C)c1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,magnesium;propan-2-ylbenzene;bromide|2-methoxynaphthalene,C(C)(C)c3ccc(c2ccc1ccccc1c2)cc3,2-(4-propan-2-ylphenyl)naphthalene,,,
86,COc2ccc1ccccc1c2.CC(C)(C)c1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;tert-butylbenzene;bromide,C(C)(C)(C)c3ccc(c2ccc1ccccc1c2)cc3,2-(4-tert-butylphenyl)naphthalene,,,
87,Cc1cc([Mg]Br)ccc1.COc2ccc1ccccc1c2,magnesium;methylbenzene;bromide|2-methoxynaphthalene,c3c(C)cc(c2ccc1ccccc1c2)cc3,2-(3-methylphenyl)naphthalene,,,
88,COc2ccc1ccccc1c2.Cc1c([Mg]Br)cccc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,c3cc(C)c(c2ccc1ccccc1c2)cc3,2-(2-methylphenyl)naphthalene,,,
89,COc2ccc1ccccc1c2.COc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methoxybenzene;bromide,COc3ccc(c2ccc1ccccc1c2)cc3,2-(4-methoxyphenyl)naphthalene,,,
90,CN(C)c1ccc([Mg]Br)cc1.COc2ccc1ccccc1c2,"magnesium;N,N-dimethylaniline;bromide|2-methoxynaphthalene",CN(C)c3ccc(c2ccc1ccccc1c2)cc3,"N,N-dimethyl-4-naphthalen-2-ylaniline",,,
91,c1c(C)cc([Mg]Br)cc1(C).COc2ccc1ccccc1c2,"magnesium;1,3-dimethylbenzene-5-ide;bromide|2-methoxynaphthalene",c3c(C)cc(c2ccc1ccccc1c2)cc3(C),"2-(3,5-dimethylphenyl)naphthalene",,,
92,c1c(OC)cc([Mg]Br)cc1(OC).COc2ccc1ccccc1c2,"magnesium;1,3-dimethoxybenzene-5-ide;bromide|2-methoxynaphthalene",c3c(OC)cc(c2ccc1ccccc1c2)cc3(OC),"2-(3,5-dimethoxyphenyl)naphthalene",,,
93,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1,2-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1cc(C)ccc1c2)cc3,2-methyl-6-(4-methylphenyl)naphthalene,,,
94,COc2ccc1cc(C4CC4)ccc1c2.Cc1ccc([Mg]Br)cc1,2-cyclopropyl-6-methoxynaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1cc(C4CC4)ccc1c2)cc3,2-cyclopropyl-6-(4-methylphenyl)naphthalene,,,
99,c2(OC)ccc1ccccc1c2(C).Cc1ccc([Mg]Br)cc1,2-methoxy-1-methylnaphthalene|magnesium;methylbenzene;bromide,Cc3ccc(c2ccc1ccccc1c2(C))cc3,1-methyl-2-(4-methylphenyl)naphthalene,,,
100,Cc1ccc([Mg]Br)cc1.c2(OC)ccc1ccccc1c2(C),magnesium;methylbenzene;bromide|2-methoxy-1-methylnaphthalene,Cc3ccc(c2ccc1ccccc1c2(C))cc3,1-methyl-2-(4-methylphenyl)naphthalene,,,
101,Cc1ccc([Mg]Br)cc1.c2ccc1ccccc1c2(OC),magnesium;methylbenzene;bromide|1-methoxynaphthalene,Cc2ccc1ccccc1c2(c3ccc(C)cc3),2-methyl-1-(4-methylphenyl)naphthalene,,,
103,Cc1ccc([Mg]Br)cc1.c1ccccc1c2ccc(OC)cc2,magnesium;methylbenzene;bromide|1-methoxy-4-phenylbenzene,c1ccccc1c2ccc(c3ccc(C)cc3)cc2,1-methyl-4-(4-phenylphenyl)benzene,,,
104,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
105,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
106,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
107,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
108,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
109,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
110,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
111,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
112,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
113,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.OB(O)c1ccccc1,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
114,CC2(C)OB(c1ccccc1)OC2(C)C.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"4,4,5,5-tetramethyl-2-phenyl-1,3,2-dioxaborolane|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
115,COc1ccc(OC(=O)N(C)C)cc1.OB(O)c1ccccc1,"(4-methoxyphenyl) N,N-dimethylcarbamate|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
116,COc1ccc(OC(=O)C(C)(C)C)cc1.OB(O)c1ccccc1,"(4-methoxyphenyl) 2,2-dimethylpropanoate|phenylboronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
117,OB(O)c1ccccc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"phenylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
118,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2.Cc1ccccc1B(O)O,"2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine|(2-methylphenyl)boronic acid",COc2ccc(c1ccccc1C)cc2,1-methoxy-4-(2-methylphenyl)benzene,,,
119,Cc1ccc(B(O)O)cc1.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"(4-methylphenyl)boronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc2ccc(c1ccc(C)cc1)cc2,1-methoxy-4-(4-methylphenyl)benzene,,,
120,OB(O)c1cccc2ccccc12.COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,"naphthalen-1-ylboronic acid|2,4-dimethoxy-6-(4-methoxyphenoxy)-1,3,5-triazine",COc3ccc(c1cccc2ccccc12)cc3,1-(4-methoxyphenyl)naphthalene,,,
121,OB(O)c1ccccc1.COc2nc(OC)nc(Oc1ccccc1OC)n2,"phenylboronic acid|2,4-dimethoxy-6-(2-methoxyphenoxy)-1,3,5-triazine",COc1ccccc1c2ccccc2,1-methoxy-2-phenylbenzene,,,
122,COc2nc(OC)nc(Oc1ccccc1)n2.COc1ccc(B(O)O)cc1,"2,4-dimethoxy-6-phenoxy-1,3,5-triazine|(4-methoxyphenyl)boronic acid",COc2ccc(c1ccccc1)cc2,1-methoxy-4-phenylbenzene,,,
123,COc2nc(OC)nc(Oc1ccccc1C)n2.COc1ccc(B(O)O)cc1,"2,4-dimethoxy-6-(2-methylphenoxy)-1,3,5-triazine|(4-methoxyphenyl)boronic acid",COc2ccc(c1ccccc1C)cc2,1-methoxy-4-(2-methylphenyl)benzene,,,
124,COc1ccc(B(O)O)cc1.COc2nc(OC)nc(Oc1ccc(C)cc1)n2,"(4-methoxyphenyl)boronic acid|2,4-dimethoxy-6-(4-methylphenoxy)-1,3,5-triazine",COc2ccc(c1ccc(C)cc1)cc2,1-methoxy-4-(4-methylphenyl)benzene,,,
126,COc1ccc(B(O)O)cc1.COc2nc(OC)nc(Oc1cccc(C)c1)n2,"(4-methoxyphenyl)boronic acid|2,4-dimethoxy-6-(3-methylphenoxy)-1,3,5-triazine",COc2ccc(c1cccc(C)c1)cc2,1-methoxy-4-(3-methylphenyl)benzene,,,
128,COc2nc(OC)nc(Oc1cc(C)cc(C)c1)n2.COc1ccc(B(O)O)cc1,"2-(3,5-dimethylphenoxy)-4,6-dimethoxy-1,3,5-triazine|(4-methoxyphenyl)boronic acid",COc2ccc(c1cc(C)cc(C)c1)cc2,"1-(4-methoxyphenyl)-3,5-dimethylbenzene",,,
132,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2.OB(O)c1ccccc1,"4-[(4,6-dimethoxy-1,3,5-triazin-2-yl)oxy]benzonitrile|phenylboronic acid",N#Cc2ccc(c1ccccc1)cc2,4-phenylbenzonitrile,,,
